,Obs,Time,Photo,Cond,Ci,Trmmol,VpdL,Area,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,Status,filename,date,site,species,sppcode,ID
2193,2,508,6.13,0.082,163,1.43,1.49,6,1,2.84,30.09,30.02,30.2,299.92,292.08,30.399,32.056,61.46,64.81,500.8,1200,199,86.57,2.43,-0.0539,111115,rgn-faja-zao4.csv,8/7/19,J10,Fallopia japonica,fajap,fajap-J10-4
3200,3,610.5,3.55,0.0803,117,1.42,1.51,6,1,2.84,30.15,29.96,30.39,198.82,194.24,30.025,31.672,60.48,63.8,500.6,1200,190,86.57,1.61,-0.0576,111115,rgn-faja-zao4.csv,8/7/19,J10,Fallopia japonica,fajap,fajap-J10-4
4168,4,713.3,0.938,0.0895,78.6,1.56,1.49,6,1,2.84,30.55,29.83,31.16,99.65,98.34,29.681,31.491,58.45,62.02,500.7,1200,193,86.57,0.984,-0.0704,111115,rgn-faja-zao4.csv,8/7/19,J10,Fallopia japonica,fajap,fajap-J10-4
5129,5,815.5,-0.298,0.088,54.2,1.58,1.54,6,1,2.84,30.41,29.9,30.77,49.94,50.2,29.325,31.159,58.19,61.83,500.8,1201,216,86.57,0.435,-0.0764,111115,rgn-faja-zao4.csv,8/7/19,J10,Fallopia japonica,fajap,fajap-J10-4
6134,6,941.5,9.55,0.0894,205,1.64,1.57,6,1,2.84,30.42,29.86,30.78,401.48,389.28,28.809,30.709,57.16,60.93,500.8,1200,215,86.57,3.69,-0.0958,111115,rgn-faja-zao4.csv,8/7/19,J10,Fallopia japonica,fajap,fajap-J10-4
7131,7,1041,10.6,0.102,206,1.84,1.56,6,1,2.84,30.51,29.81,30.98,400.35,386.75,28.542,30.682,56.33,60.55,500.5,1199,214,86.57,3.91,-0.108,111115,rgn-faja-zao4.csv,8/7/19,J10,Fallopia japonica,fajap,fajap-J10-4
8117,8,1167.5,17.8,0.115,308,2.13,1.6,6,1,2.84,30.78,29.95,31.37,600.89,578.05,28.182,30.652,54.75,59.55,500.7,1200,218,86.56,5.95,-0.123,111115,rgn-faja-zao4.csv,8/7/19,J10,Fallopia japonica,fajap,fajap-J10-4
994,9,1289.3,23.1,0.112,410,2.12,1.64,6,1,2.84,30.69,29.96,31.16,800.11,770.43,27.731,30.197,54.16,58.97,500.6,1200,241,86.56,8.27,-0.114,111115,rgn-faja-zao4.csv,8/7/19,J10,Fallopia japonica,fajap,fajap-J10-4
1087,10,1423,27.6,0.1,489,1.98,1.7,6,1,2.84,30.7,30.02,31.17,1001.04,965.72,27.369,29.67,53.44,57.93,500.5,1200,280,86.56,10.5,-0.141,111115,rgn-faja-zao4.csv,8/7/19,J10,Fallopia japonica,fajap,fajap-J10-4
11128,11,1538,32,0.0984,596,1.96,1.71,6,1,2.84,30.69,30,31.16,1201.62,1160.5,27.136,29.418,53,57.46,500.6,1200,330,86.56,12.9,-0.134,111115,rgn-faja-zao4.csv,8/7/19,J10,Fallopia japonica,fajap,fajap-J10-4
1251,1,624,10.5,0.0971,198,1.95,1.71,6,1,2.84,28.86,29.98,28.24,400.06,386.53,27.378,29.642,58.94,63.81,500.4,1200,446,85.91,3.84,-0.243,111115,rgn-faja-zao5.csv,8/7/19,J10,Fallopia japonica,fajap,fajap-J10-5
2194,2,729.8,7.06,0.0897,154,1.8,1.71,6,1,2.84,29.1,29.94,28.83,300.09,291,27.441,29.537,58.28,62.73,500.4,1200,350,85.9,2.9,-0.223,111115,rgn-faja-zao5.csv,8/7/19,J10,Fallopia japonica,fajap,fajap-J10-5
3201,3,831.3,4.15,0.0862,109,1.74,1.71,6,1,2.84,29.22,29.93,29.03,198.35,192.97,27.416,29.438,57.83,62.1,500.6,1201,433,85.9,1.85,-0.238,111115,rgn-faja-zao5.csv,8/7/19,J10,Fallopia japonica,fajap,fajap-J10-5
4169,4,933,1.06,0.0843,74.2,1.71,1.73,6,1,2.84,29.35,29.98,29.23,99.3,97.82,27.451,29.442,57.46,61.63,500.5,1200,464,85.9,0.939,-0.224,111115,rgn-faja-zao5.csv,8/7/19,J10,Fallopia japonica,fajap,fajap-J10-5
5130,5,1033.5,-0.409,0.0858,56.3,1.75,1.73,6,1,2.84,29.48,30.03,29.41,49.9,50.29,27.526,29.557,57.17,61.39,500.7,1199,536,85.9,0.53,-0.232,111115,rgn-faja-zao5.csv,8/7/19,J10,Fallopia japonica,fajap,fajap-J10-5
6135,6,1160.3,10.5,0.0903,188,1.81,1.7,6,1,2.84,29.29,29.98,29.02,401.24,387.84,27.593,29.696,57.96,62.38,500.6,1200,448,85.91,3.75,-0.235,111115,rgn-faja-zao5.csv,8/7/19,J10,Fallopia japonica,fajap,fajap-J10-5
7132,7,1255.5,10.1,0.0904,192,1.81,1.71,6,1,2.84,29.39,30.01,29.23,399.32,386.31,27.615,29.725,57.67,62.07,500.4,1199,493,85.91,3.8,-0.239,111115,rgn-faja-zao5.csv,8/7/19,J10,Fallopia japonica,fajap,fajap-J10-5
8118,8,1385.3,15.9,0.091,279,1.83,1.71,6,1,2.84,29.42,30.03,29.22,600.27,579.99,27.694,29.817,57.72,62.15,500.5,1200,517,85.91,5.41,-0.222,111115,rgn-faja-zao5.csv,8/7/19,J10,Fallopia japonica,fajap,fajap-J10-5
995,9,1507.3,21,0.0898,369,1.8,1.7,6,1,2.84,29.34,30.02,29.03,798.71,771.89,27.712,29.805,58.05,62.43,500.2,1200,348,85.91,7.02,-0.227,111115,rgn-faja-zao5.csv,8/7/19,J10,Fallopia japonica,fajap,fajap-J10-5
1088,10,1642,25,0.0862,469,1.74,1.72,6,1,2.84,29.53,30.03,29.42,1001.54,969.55,27.67,29.695,57.33,61.52,500.6,1201,554,85.91,9.3,-0.215,111115,rgn-faja-zao5.csv,8/7/19,J10,Fallopia japonica,fajap,fajap-J10-5
11129,11,1756.3,29.1,0.0828,560,1.69,1.73,6,1,2.84,29.37,30.07,29.03,1201.51,1164.31,27.715,29.677,57.94,62.04,500.5,1200,979,85.9,11.1,-0.223,111115,rgn-faja-zao5.csv,8/7/19,J10,Fallopia japonica,fajap,fajap-J10-5
1252,1,209,18.8,0.196,206,3.29,1.45,6,1,2.84,29.15,29.94,28.24,400.64,376.66,29.342,33.151,61,68.92,500.7,1199,1509,84.34,2.66,-0.116,111115,rgn-faja-zao6.csv,8/7/19,J10,Fallopia japonica,fajap,fajap-J10-6
2195,2,312.3,13.7,0.199,160,3.34,1.45,6,1,2.84,29.37,29.98,28.65,300.16,282.62,29.369,33.238,60.27,68.21,500.7,1199,1676,84.34,1.74,-0.111,111115,rgn-faja-zao6.csv,8/7/19,J10,Fallopia japonica,fajap,fajap-J10-6
3202,3,417,8.33,0.199,112,3.37,1.46,6,1,2.84,29.34,30.11,28.45,198.4,187.66,29.568,33.475,60.79,68.82,500.5,1200,1634,84.33,0.842,-0.107,111115,rgn-faja-zao6.csv,8/7/19,J10,Fallopia japonica,fajap,fajap-J10-6
4170,4,516.3,2.61,0.204,71.3,3.35,1.42,6,1,2.84,29.23,30,28.25,98.81,95.3,29.842,33.719,61.73,69.75,500.6,1201,1612,84.33,-0.084,-0.113,111115,rgn-faja-zao6.csv,8/7/19,J10,Fallopia japonica,fajap,fajap-J10-6
5131,5,613.8,-0.203,0.209,50,3.4,1.41,6,1,2.84,29.38,30.02,28.65,49.68,49.72,29.89,33.825,61.3,69.37,500.4,1199,1563,84.33,-0.381,-0.0934,111115,rgn-faja-zao6.csv,8/7/19,J10,Fallopia japonica,fajap,fajap-J10-6
6136,6,743,19.2,0.215,216,3.42,1.38,6,1,2.84,29.22,29.99,28.24,400.65,376.14,30.158,34.118,62.42,70.62,500.6,1200,1512,84.33,2.19,-0.0784,111115,rgn-faja-zao6.csv,8/7/19,J10,Fallopia japonica,fajap,fajap-J10-6
7133,7,841,18.9,0.229,227,3.41,1.3,6,1,2.84,29.41,29.6,28.64,399.69,375.46,30.042,33.991,61.53,69.62,500.6,1200,1365,84.33,2.44,-0.0567,111115,rgn-faja-zao6.csv,8/7/19,J10,Fallopia japonica,fajap,fajap-J10-6
8119,8,970.3,27.6,0.216,334,3.52,1.42,6,1,2.84,30.17,30.07,29.81,599.61,564.16,29.848,33.925,58.5,66.49,500.7,1200,1408,84.33,4.37,-0.0543,111115,rgn-faja-zao6.csv,8/7/19,J10,Fallopia japonica,fajap,fajap-J10-6
996,9,1099.8,34.1,0.201,452,3.31,1.43,6,1,2.84,29.96,29.86,29.61,800.99,757.15,29.355,33.188,58.24,65.84,500.7,1201,1484,84.32,6.49,-0.0518,111115,rgn-faja-zao6.csv,8/7/19,J10,Fallopia japonica,fajap,fajap-J10-6
1089,10,1235.5,39.7,0.188,570,3.26,1.5,6,1,2.84,29.9,30.06,29.23,1001.32,950.07,29.154,32.935,58.03,65.56,500.6,1201,1612,84.32,8.01,-0.0617,111115,rgn-faja-zao6.csv,8/7/19,J10,Fallopia japonica,fajap,fajap-J10-6
11130,11,1364.5,43.6,0.181,710,3.21,1.53,6,1,2.84,30,30.11,29.42,1200.54,1143.87,29.029,32.753,57.44,64.81,500.6,1199,1633,84.32,10.1,-0.0551,111115,rgn-faja-zao6.csv,8/7/19,J10,Fallopia japonica,fajap,fajap-J10-6
1253,1,639,12.7,0.14,223,2.52,1.53,6,1,2.84,29.7,29.73,29.23,399.2,382.82,28.654,31.582,57.76,63.66,500.6,1199,1399,84.41,3.46,-0.104,111115,rgn-faja-zao7.csv,8/7/19,J10,Fallopia japonica,fajap,fajap-J10-7
2196,2,750,8.17,0.112,161,2.1,1.58,6,1,2.84,29.6,29.72,29.03,299.86,289.34,28.481,30.923,57.74,62.69,500.6,1200,1268,84.41,2.44,-0.173,111115,rgn-faja-zao7.csv,8/7/19,J10,Fallopia japonica,fajap,fajap-J10-7
3203,3,857,4.5,0.108,119,2.09,1.63,6,1,2.84,30.05,29.84,29.82,198.62,192.75,28.262,30.692,55.84,60.64,500.6,1200,1115,84.41,1.73,-0.11,111115,rgn-faja-zao7.csv,8/7/19,J10,Fallopia japonica,fajap,fajap-J10-7
4171,4,959,1.21,0.104,75.6,2.09,1.68,6,1,2.84,30.12,29.99,29.81,99.15,97.47,28.133,30.559,55.36,60.13,500.6,1200,1160,84.41,0.767,-0.0922,111115,rgn-faja-zao7.csv,8/7/19,J10,Fallopia japonica,fajap,fajap-J10-7
5132,5,1058.3,-0.436,0.109,55.6,2.16,1.68,6,1,2.84,30.14,30.01,29.8,50.35,50.74,28.136,30.649,55.3,60.24,500.5,1200,1196,84.41,0.324,-0.0938,111115,rgn-faja-zao7.csv,8/7/19,J10,Fallopia japonica,fajap,fajap-J10-7
6137,6,1189,10.8,0.106,208,2.17,1.71,6,1,2.84,30.13,30.17,29.62,399.48,385.55,28.191,30.709,55.43,60.38,500.2,1200,1327,84.41,3.3,-0.0936,111115,rgn-faja-zao7.csv,8/7/19,J10,Fallopia japonica,fajap,fajap-J10-7
7134,7,1288,11.1,0.11,210,2.21,1.68,6,1,2.84,29.86,30.13,29.02,399.87,385.6,28.387,30.95,56.69,61.81,500.6,1200,1424,84.41,3.15,-0.0897,111115,rgn-faja-zao7.csv,8/7/19,J10,Fallopia japonica,fajap,fajap-J10-7
8120,8,1402.3,17,0.112,311,2.16,1.63,6,1,2.84,29.93,29.96,29.42,599.03,577.14,28.529,31.043,56.74,61.74,500.5,1200,1461,84.4,4.98,-0.0833,111115,rgn-faja-zao7.csv,8/7/19,J10,Fallopia japonica,fajap,fajap-J10-7
997,9,1523,22.1,0.109,419,2.11,1.62,6,1,2.84,29.95,29.94,29.41,800.43,771.97,28.667,31.115,56.96,61.82,500.6,1202,1386,84.4,6.83,-0.0829,111115,rgn-faja-zao7.csv,8/7/19,J10,Fallopia japonica,fajap,fajap-J10-7
1090,10,1656.3,25.7,0.102,529,2.01,1.65,6,1,2.84,30.11,30.09,29.61,1001.53,968.41,28.801,31.142,56.69,61.3,500.4,1199,1302,84.41,8.9,-0.0745,111115,rgn-faja-zao7.csv,8/7/19,J10,Fallopia japonica,fajap,fajap-J10-7
11131,11,1788.8,27.9,0.0925,639,1.85,1.67,6,1,2.84,29.99,30.07,29.41,1200.82,1164.81,28.77,30.913,57.03,61.28,500.7,1201,1215,84.41,10.9,-0.0752,111115,rgn-faja-zao7.csv,8/7/19,J10,Fallopia japonica,fajap,fajap-J10-7
1254,1,622.3,16.4,0.252,258,4.11,1.53,6,1,2.84,30.5,28.13,32.43,400.13,378.53,20.9,25.708,42.55,52.34,499.6,1200,166,89.28,6.26,-0.847,111115,rgn-faja-zao8.csv,8/26/19,J10,Fallopia japonica,fajap,fajap-J10-8
2197,2,728,11.6,0.23,191,4.08,1.65,6,1,2.84,31,28.7,32.83,300.5,285.12,21.005,25.779,41.58,51.03,499.6,1200,151,89.29,5.16,-0.813,111115,rgn-faja-zao8.csv,8/26/19,J10,Fallopia japonica,fajap,fajap-J10-8
3204,3,830.3,6.87,0.21,130,3.88,1.71,6,1,2.84,31.22,28.91,33.09,199.53,190.39,21.09,25.629,41.22,50.09,499.6,1200,160,89.29,4.12,-0.78,111115,rgn-faja-zao8.csv,8/26/19,J10,Fallopia japonica,fajap,fajap-J10-8
4172,4,937,2.13,0.193,75.2,3.76,1.79,6,1,2.84,31.58,29.21,33.46,99.69,96.69,21.168,25.566,40.53,48.95,499.7,1200,179,89.28,3.07,-0.738,111115,rgn-faja-zao8.csv,8/26/19,J10,Fallopia japonica,fajap,fajap-J10-8
5133,5,1038,-0.158,0.178,49.6,3.68,1.89,6,1,2.84,31.91,29.63,33.8,49.85,49.82,21.227,25.535,39.9,48,499.5,1199,319,89.29,2.58,-0.734,111115,rgn-faja-zao8.csv,8/26/19,J10,Fallopia japonica,fajap,fajap-J10-8
6138,6,1170.3,13.9,0.175,236,3.77,1.97,6,1,2.84,32.13,30.07,33.72,399.15,380.75,21.463,25.878,39.83,48.02,499.5,1199,698,89.29,6.36,-0.693,111115,rgn-faja-zao8.csv,8/26/19,J10,Fallopia japonica,fajap,fajap-J10-8
7135,7,1268.3,14.3,0.177,233,3.78,1.96,6,1,2.84,31.86,30.11,33.13,400.17,381.24,21.675,26.101,40.86,49.2,499.7,1199,180,89.29,6.09,-0.702,111115,rgn-faja-zao8.csv,8/26/19,J10,Fallopia japonica,fajap,fajap-J10-8
8121,8,1383,20,0.168,358,3.59,1.94,6,1,2.84,31.67,30,32.94,600.69,574.17,21.734,25.937,41.41,49.42,499.7,1200,162,89.29,8.25,-0.657,111115,rgn-faja-zao8.csv,8/26/19,J10,Fallopia japonica,fajap,fajap-J10-8
998,9,1502.8,23.8,0.145,472,3.18,1.98,6,1,2.84,31.94,29.97,33.53,799.9,768.44,21.713,25.43,40.75,47.73,499.6,1200,149,89.29,10.5,-0.748,111115,rgn-faja-zao8.csv,8/26/19,J10,Fallopia japonica,fajap,fajap-J10-8
1091,10,1636,25,0.12,592,2.73,2.04,6,1,2.84,31.71,30.01,33.14,999.76,966.61,21.688,24.88,41.23,47.3,499.7,1199,210,89.29,13,-0.65,111115,rgn-faja-zao8.csv,8/26/19,J10,Fallopia japonica,fajap,fajap-J10-8
11132,11,1777.5,28.8,0.101,948,2.35,2.07,6,1,2.84,31.5,29.97,32.74,1502.08,1463.32,21.738,24.492,41.82,47.12,499.6,1200,143,89.28,19.3,-0.633,111115,rgn-faja-zao8.csv,8/26/19,J10,Fallopia japonica,fajap,fajap-J10-8
1255,1,107.3,13.3,0.16,237,2.51,1.42,6,1,2.84,31.01,28.27,32.97,400.9,383.82,24.3,27.232,48.04,53.84,499.7,1200,55,89.25,5.97,-0.552,111115,rgn-faja-zao9.csv,8/26/19,J10,Fallopia japonica,fajap,fajap-J10-9
2198,2,215.3,9.37,0.154,180,2.5,1.47,6,1,2.84,31.08,28.31,33.06,300.15,288.03,23.895,26.819,47.05,52.81,499.6,1200,53,89.26,5.13,-0.549,111115,rgn-faja-zao9.csv,8/26/19,J10,Fallopia japonica,fajap,fajap-J10-9
3205,3,319.5,5.49,0.156,129,2.68,1.57,6,1,2.84,30.94,28.22,32.86,199.81,192.61,22.371,25.508,44.42,50.65,499.6,1199,61,89.26,4.11,-0.605,111115,rgn-faja-zao9.csv,8/26/19,J10,Fallopia japonica,fajap,fajap-J10-9
4173,4,424.3,1.65,0.142,76.6,2.46,1.56,6,1,2.84,30.66,27.99,32.62,100.74,98.47,22.09,24.968,44.55,50.36,499.7,1200,71,89.25,3.15,-0.583,111115,rgn-faja-zao9.csv,8/26/19,J10,Fallopia japonica,fajap,fajap-J10-9
5134,5,522.5,-0.124,0.126,49.1,2.15,1.54,6,1,2.84,30.5,27.89,32.46,48.81,48.83,22.516,25.028,45.85,50.96,499.6,1200,132,89.26,2.68,-0.601,111115,rgn-faja-zao9.csv,8/26/19,J10,Fallopia japonica,fajap,fajap-J10-9
6139,6,658.3,10.2,0.113,230,1.92,1.52,6,1,2.84,30.5,27.95,32.43,400.62,387.5,23.132,25.375,47.08,51.65,499.7,1200,134,89.26,6.46,-0.608,111115,rgn-faja-zao9.csv,8/26/19,J10,Fallopia japonica,fajap,fajap-J10-9
7136,7,757,10.3,0.127,243,2.18,1.54,6,1,2.84,30.59,28.06,32.53,400.37,386.95,22.816,25.37,46.2,51.38,499.7,1201,114,89.26,6.52,-0.613,111115,rgn-faja-zao9.csv,8/26/19,J10,Fallopia japonica,fajap,fajap-J10-9
8122,8,887.3,14.9,0.114,349,2.08,1.64,6,1,2.84,30.74,28.23,32.63,599.76,580.42,22.218,24.657,44.62,49.52,499.8,1200,156,89.26,9.02,-0.624,111115,rgn-faja-zao9.csv,8/26/19,J10,Fallopia japonica,fajap,fajap-J10-9
999,9,1009.5,19,0.111,472,2.04,1.65,6,1,2.84,30.53,28.03,32.42,799.47,774.69,21.713,24.108,44.12,48.99,499.5,1201,130,89.26,11.6,-0.604,111115,rgn-faja-zao9.csv,8/26/19,J10,Fallopia japonica,fajap,fajap-J10-9
1092,10,1144.5,21.4,0.103,605,1.91,1.66,6,1,2.84,30.4,27.91,32.29,1000.06,972.17,21.442,23.681,43.9,48.48,499.8,1199,109,89.26,14.4,-0.612,111115,rgn-faja-zao9.csv,8/26/19,J10,Fallopia japonica,fajap,fajap-J10-9
11133,11,1298.3,27.1,0.0953,957,1.84,1.72,6,1,2.84,30.51,28.05,32.42,1500.33,1464.5,21.239,23.393,43.21,47.6,499.3,1199,266,89.26,21.1,-0.615,111115,rgn-faja-zao9.csv,8/26/19,J10,Fallopia japonica,fajap,fajap-J10-9
1256,1,785,17.6,0.302,268,4.2,1.51,6,1,2.84,28.59,26.34,30.44,400.43,377.44,14.188,19.128,36.46,49.15,500.6,1200,196,100.9,2.8,-0.81,111115,rgn-plas-hirose1-1.csv,7/9/19,J6,Plantago asiatica,plasi,plasi-J6-1
2199,2,889.3,13.1,0.292,199,4.17,1.55,6,1,2.84,28.81,26.54,30.64,299.97,282.88,14.256,19.162,36.17,48.62,500.6,1199,210,100.9,2.02,-0.793,111115,rgn-plas-hirose1-1.csv,7/9/19,J6,Plantago asiatica,plasi,plasi-J6-1
3206,3,991.3,8.38,0.288,133,4.21,1.58,6,1,2.84,29.03,26.76,30.86,199.04,188.05,14.334,19.283,35.9,48.3,500.6,1202,221,100.9,1.18,-0.771,111115,rgn-plas-hirose1-1.csv,7/9/19,J6,Plantago asiatica,plasi,plasi-J6-1
4174,4,1096.5,2.89,0.29,75.5,4.31,1.61,6,1,2.84,29.25,26.99,31.07,99.06,95.1,14.416,19.484,35.66,48.2,500.7,1201,214,100.9,0.383,-0.756,111115,rgn-plas-hirose1-1.csv,7/9/19,J6,Plantago asiatica,plasi,plasi-J6-1
5135,5,1195.5,0.478,0.296,44.4,4.4,1.61,6,1,2.84,29.33,27.08,31.13,49.28,48.45,14.506,19.678,35.71,48.45,500.6,1200,199,100.9,-0.0959,-0.763,111115,rgn-plas-hirose1-1.csv,7/9/19,J6,Plantago asiatica,plasi,plasi-J6-1
6140,6,1349,17.5,0.31,271,4.58,1.6,6,1,2.84,29.54,27.22,31.35,400.82,377.73,14.634,20.012,35.59,48.67,500.6,1200,185,100.9,2.64,-0.743,111115,rgn-plas-hirose1-1.csv,7/9/19,J6,Plantago asiatica,plasi,plasi-J6-1
7137,7,1448,17.8,0.316,270,4.67,1.61,6,1,2.84,29.69,27.34,31.52,400.3,376.89,14.719,20.205,35.5,48.73,500.8,1200,181,100.9,2.63,-0.732,111115,rgn-plas-hirose1-1.csv,7/9/19,J6,Plantago asiatica,plasi,plasi-J6-1
8123,8,1574.3,24.3,0.318,422,4.72,1.62,6,1,2.84,29.79,27.41,31.64,600.85,568.56,14.772,20.311,35.43,48.71,500.6,1200,158,100.9,4.19,-0.713,111115,rgn-plas-hirose1-1.csv,7/9/19,J6,Plantago asiatica,plasi,plasi-J6-1
9100,9,1689.5,27.7,0.314,591,4.72,1.64,6,1,2.84,29.93,27.52,31.76,801.19,763.69,14.782,20.327,35.17,48.36,500.3,1200,145,100.9,5.75,-0.691,111115,rgn-plas-hirose1-1.csv,7/9/19,J6,Plantago asiatica,plasi,plasi-J6-1
1093,10,1825,29.1,0.294,765,4.58,1.69,6,1,2.84,30.06,27.67,31.89,1001.36,961.16,14.797,20.171,34.93,47.62,500.6,1200,135,100.9,7.34,-0.785,111115,rgn-plas-hirose1-1.csv,7/9/19,J6,Plantago asiatica,plasi,plasi-J6-1
11134,11,1951.3,29.5,0.281,946,4.41,1.69,6,1,2.84,30.1,27.63,31.91,1199.01,1157.54,14.832,20.012,34.94,47.14,500.7,1200,128,100.9,9.08,-0.73,111115,rgn-plas-hirose1-1.csv,7/9/19,J6,Plantago asiatica,plasi,plasi-J6-1
1257,1,426,12.2,0.262,293,4.23,1.73,6,1,2.84,30.72,30.23,30.37,399.59,383.04,20.62,25.559,47.08,58.36,500.5,1200,472,101.4,1.37,-0.352,111115,rgn-plas-hirose2-1.csv,7/10/19,J7,Plantago asiatica,plasi,plasi-J7-1
2200,2,529.3,8.95,0.251,220,4.05,1.72,6,1,2.84,31,30.08,31.37,300.05,287.92,20.518,25.254,46.11,56.75,500.6,1202,481,101.4,0.926,-0.409,111115,rgn-plas-hirose2-1.csv,7/10/19,J7,Plantago asiatica,plasi,plasi-J7-1
3207,3,640.3,5.3,0.257,153,4.01,1.67,6,1,2.84,31.13,29.78,31.77,200.57,193.29,20.341,25.027,45.37,55.82,500.7,1200,465,101.4,0.441,-0.483,111115,rgn-plas-hirose2-1.csv,7/10/19,J7,Plantago asiatica,plasi,plasi-J7-1
4175,4,744.3,1.59,0.268,85.2,4.17,1.67,6,1,2.84,31.6,29.78,32.55,100.3,97.9,20.163,25.04,43.79,54.38,500.7,1199,467,101.4,-0.11,-0.465,111115,rgn-plas-hirose2-1.csv,7/10/19,J7,Plantago asiatica,plasi,plasi-J7-1
5136,5,844.3,-0.352,0.281,49.7,4.37,1.68,6,1,2.84,31.78,29.85,32.74,48.66,48.83,20.027,25.135,43.05,54.03,500.6,1199,485,101.4,-0.39,-0.486,111115,rgn-plas-hirose2-1.csv,7/10/19,J7,Plantago asiatica,plasi,plasi-J7-1
6141,6,983.5,12.5,0.305,304,4.65,1.66,6,1,2.84,32.09,29.85,33.14,401.55,384.48,19.897,25.331,42.03,53.51,500.7,1200,524,101.4,1.9,-0.473,111115,rgn-plas-hirose2-1.csv,7/10/19,J7,Plantago asiatica,plasi,plasi-J7-1
7138,7,1082.3,12.8,0.307,301,4.71,1.67,6,1,2.84,32.25,29.89,33.33,400.74,383.27,19.825,25.333,41.5,53.03,500.5,1200,537,101.4,1.87,-0.473,111115,rgn-plas-hirose2-1.csv,7/10/19,J7,Plantago asiatica,plasi,plasi-J7-1
8124,8,1211,17.8,0.302,459,4.75,1.71,6,1,2.84,32.44,30.04,33.52,600.88,576.23,19.744,25.291,40.89,52.38,500.7,1200,547,101.4,3.27,-0.485,111115,rgn-plas-hirose2-1.csv,7/10/19,J7,Plantago asiatica,plasi,plasi-J7-1
9101,9,1329.3,19.7,0.294,636,4.72,1.74,6,1,2.84,32.29,30.13,33.13,800.6,772.6,19.707,25.225,41.17,52.69,500.5,1200,598,101.4,4.74,-0.469,111115,rgn-plas-hirose2-1.csv,7/10/19,J7,Plantago asiatica,plasi,plasi-J7-1
1094,10,1459,19.9,0.272,820,4.4,1.74,6,1,2.84,31.97,30.03,32.73,1001.15,972.2,19.826,24.964,42.17,53.1,500.7,1201,616,101.4,6,-0.457,111115,rgn-plas-hirose2-1.csv,7/10/19,J7,Plantago asiatica,plasi,plasi-J7-1
11135,11,1584.5,19.3,0.247,1010,4.15,1.79,6,1,2.84,32.07,30.12,32.93,1200.12,1171.11,19.814,24.667,41.9,52.17,500.7,1201,549,101.4,7.53,-0.457,111115,rgn-plas-hirose2-1.csv,7/10/19,J7,Plantago asiatica,plasi,plasi-J7-1
1258,1,287.3,7.89,0.153,293,2.74,1.82,6,1,2.84,33.33,35.3,31.46,400.08,389.32,35.605,38.774,70.06,76.3,499.6,1200,1812,101.2,1.21,-0.151,111115,rgn-plas-hirose3-1.csv,7/29/19,J8,Plantago asiatica,plasi,plasi-J8-1
2201,2,391.5,5.47,0.165,228,2.96,1.83,6,1,2.84,33.58,35.49,31.71,299.23,291.62,35.804,39.215,69.44,76.06,499.7,1201,1788,101.2,0.408,-0.141,111115,rgn-plas-hirose3-1.csv,7/29/19,J8,Plantago asiatica,plasi,plasi-J8-1
3208,3,504.3,3.33,0.178,158,3.18,1.84,6,1,2.84,33.8,35.64,31.95,199.58,194.84,35.999,39.669,68.99,76.03,500,1200,1796,101.2,-0.47,-0.112,111115,rgn-plas-hirose3-1.csv,7/29/19,J8,Plantago asiatica,plasi,plasi-J8-1
4176,4,613.5,0.959,0.198,86.6,3.49,1.81,6,1,2.84,33.98,35.72,32.13,99.15,97.59,36.127,40.144,68.51,76.13,499.9,1201,1755,101.2,-1.46,-0.101,111115,rgn-plas-hirose3-1.csv,7/29/19,J8,Plantago asiatica,plasi,plasi-J8-1
5137,5,717.3,-0.352,0.22,50.8,3.79,1.79,6,1,2.84,34.09,35.76,32.25,49.31,49.5,36.203,40.565,68.25,76.47,499.7,1201,1742,101.2,-1.69,-0.0678,111115,rgn-plas-hirose3-1.csv,7/29/19,J8,Plantago asiatica,plasi,plasi-J8-1
6142,6,876.5,8.04,0.252,322,4.16,1.73,6,1,2.84,34.2,35.73,32.36,399.03,387.45,36.214,40.995,67.85,76.81,500.1,1198,1520,101.2,1.04,-0.052,111115,rgn-plas-hirose3-1.csv,7/29/19,J8,Plantago asiatica,plasi,plasi-J8-1
7139,7,977,8.25,0.267,324,4.28,1.69,6,1,2.84,34.18,35.63,32.34,399.7,387.8,36.135,41.065,67.78,77.02,499.8,1200,1731,101.2,1.02,-0.0573,111115,rgn-plas-hirose3-1.csv,7/29/19,J8,Plantago asiatica,plasi,plasi-J8-1
8125,8,1119,12.3,0.276,491,4.38,1.68,6,1,2.84,34.21,35.58,32.37,600.28,582.48,35.979,41.026,67.39,76.85,499.8,1200,1662,101.2,2.66,-0.0867,111115,rgn-plas-hirose3-1.csv,7/29/19,J8,Plantago asiatica,plasi,plasi-J8-1
9102,9,1238.3,14.7,0.271,664,4.39,1.71,6,1,2.84,34.25,35.62,32.42,800.2,778.45,35.79,40.846,66.89,76.34,499.9,1199,1733,101.2,4.31,-0.0507,111115,rgn-plas-hirose3-1.csv,7/29/19,J8,Plantago asiatica,plasi,plasi-J8-1
1095,10,1382.3,16,0.243,838,4.12,1.77,6,1,2.84,34.2,35.64,32.36,1001.15,977.09,35.562,40.308,66.66,75.55,499.8,1199,1595,101.3,6.47,-0.0433,111115,rgn-plas-hirose3-1.csv,7/29/19,J8,Plantago asiatica,plasi,plasi-J8-1
